date,longitude,latitude,cape
2022-01-01 13:00:00,100.10249300000001,-0.534895,318.31137
2022-01-01 13:00:00,100.10249300000001,-0.534895,318.31137
2022-01-01 13:00:00,100.10249300000001,-0.534895,318.31137
2022-01-09 11:00:00,100.10249300000001,-0.534895,982.89636
2022-01-09 11:00:00,100.10249300000001,-0.534895,982.89636
2022-01-09 11:00:00,100.10249300000001,-0.534895,982.89636
2022-01-09 11:00:00,100.10249300000001,-0.534895,982.89636
2022-01-09 22:00:00,100.10249300000001,-0.534895,52.771343
2022-01-10 06:00:00,100.10249300000001,-0.534895,195.52818
2022-01-10 06:00:00,100.10249300000001,-0.534895,195.52818
2022-01-21 14:00:00,100.10249300000001,-0.534895,612.65466
2022-01-23 00:00:00,100.10249300000001,-0.534895,396.31235
2022-01-23 01:00:00,100.10249300000001,-0.534895,323.14682
2022-01-30 19:00:00,100.10249300000001,-0.534895,343.3304
2022-01-30 19:00:00,100.10249300000001,-0.534895,343.3304
2022-02-25 16:00:00,100.10249300000001,-0.534895,568.7743
2022-02-25 16:00:00,100.10249300000001,-0.534895,568.7743
2022-05-15 21:00:00,100.10249300000001,-0.534895,788.23584
2022-05-21 16:00:00,100.10249300000001,-0.534895,532.24756
2022-06-06 12:00:00,100.10249300000001,-0.534895,1679.9998
2022-06-06 12:00:00,100.10249300000001,-0.534895,1679.9998
2022-06-06 12:00:00,100.10249300000001,-0.534895,1679.9998
2022-06-06 12:00:00,100.10249300000001,-0.534895,1679.9998
2022-06-11 07:00:00,100.10249300000001,-0.534895,206.05782
2022-06-11 07:00:00,100.10249300000001,-0.534895,206.05782
2022-06-11 09:00:00,100.10249300000001,-0.534895,477.89767
2022-06-24 21:00:00,100.10249300000001,-0.534895,285.05588
2022-07-14 12:00:00,100.10249300000001,-0.534895,1327.8346
2022-07-24 07:00:00,100.10249300000001,-0.534895,887.6921
2022-07-24 07:00:00,100.10249300000001,-0.534895,887.6921
2022-08-02 16:00:00,100.10249300000001,-0.534895,213.26779
2022-08-21 08:00:00,100.10249300000001,-0.534895,149.4465
2022-08-21 09:00:00,100.10249300000001,-0.534895,118.784874
2022-08-21 09:00:00,100.10249300000001,-0.534895,118.784874
2022-08-21 09:00:00,100.10249300000001,-0.534895,118.784874
2022-08-28 09:00:00,100.10249300000001,-0.534895,511.70627
2022-09-23 22:00:00,100.10249300000001,-0.534895,40.934544
2022-10-15 14:00:00,100.10249300000001,-0.534895,134.06195
2022-10-23 09:00:00,100.10249300000001,-0.534895,926.92084
2022-10-26 11:00:00,100.10249300000001,-0.534895,124.59222
2022-10-26 14:00:00,100.10249300000001,-0.534895,175.46869
2022-11-11 09:00:00,100.10249300000001,-0.534895,625.0344
2022-11-11 09:00:00,100.10249300000001,-0.534895,625.0344
2022-11-16 12:00:00,100.10249300000001,-0.534895,499.43875
2022-11-20 13:00:00,100.10249300000001,-0.534895,168.7693
2022-11-20 14:00:00,100.10249300000001,-0.534895,174.82008
