date,longitude,latitude,tcwv
2022-11-09 13:00:00,101.246422,-1.554706,48.02205133860772
2022-11-11 06:00:00,101.246422,-1.554706,48.770649366991776
2022-11-11 07:00:00,101.246422,-1.554706,48.14543358100382
2022-12-01 08:00:00,101.246422,-1.554706,46.33269407863032
2023-03-10 02:00:00,101.246422,-1.554706,44.34464476397529
2023-03-13 00:00:00,101.246422,-1.554706,41.056739585191124
2023-03-13 00:00:00,101.246422,-1.554706,41.056739585191124
2023-03-13 00:00:00,101.246422,-1.554706,41.056739585191124
2023-03-18 17:00:00,101.246422,-1.554706,39.849604947157005
2023-03-18 20:00:00,101.246422,-1.554706,38.78764034684963
2023-03-18 20:00:00,101.246422,-1.554706,38.78764034684963
2023-03-23 11:00:00,101.246422,-1.554706,42.21548421064966
2023-03-23 11:00:00,101.246422,-1.554706,42.21548421064966
2023-03-25 08:00:00,101.246422,-1.554706,43.41084830508432
2023-03-28 15:00:00,101.246422,-1.554706,44.799772449821305
2023-04-29 16:00:00,101.246422,-1.554706,46.12598316590116
2023-05-02 10:00:00,101.246422,-1.554706,47.23905732060749
2023-05-02 10:00:00,101.246422,-1.554706,47.23905732060749
2023-05-11 14:00:00,101.246422,-1.554706,46.38156278396467
2023-05-11 15:00:00,101.246422,-1.554706,45.44077658054602
2023-05-14 09:00:00,101.246422,-1.554706,41.24069187558849
2023-05-14 09:00:00,101.246422,-1.554706,41.24069187558849
2023-05-19 10:00:00,101.246422,-1.554706,48.50891387964862
2023-05-19 10:00:00,101.246422,-1.554706,48.50891387964862
2023-05-21 12:00:00,101.246422,-1.554706,43.91012152389538
2023-05-26 09:00:00,101.246422,-1.554706,46.15216934104111
2023-05-26 09:00:00,101.246422,-1.554706,46.15216934104111
2023-05-30 09:00:00,101.246422,-1.554706,46.776174123279596
2023-06-04 08:00:00,101.246422,-1.554706,44.00879258870007
2023-06-04 08:00:00,101.246422,-1.554706,44.00879258870007
2023-06-04 08:00:00,101.246422,-1.554706,44.00879258870007
2023-06-23 07:00:00,101.246422,-1.554706,43.259137181471395
2023-06-27 10:00:00,101.246422,-1.554706,48.04036963338915
2023-06-29 12:00:00,101.246422,-1.554706,44.58265670857473
2023-06-29 13:00:00,101.246422,-1.554706,43.116760766920216
2023-07-10 07:00:00,101.246422,-1.554706,46.74107272781628
2023-07-10 07:00:00,101.246422,-1.554706,46.74107272781628
2023-07-10 07:00:00,101.246422,-1.554706,46.74107272781628
2023-07-16 12:00:00,101.246422,-1.554706,45.42874468744384
2023-07-16 12:00:00,101.246422,-1.554706,45.42874468744384
2023-07-17 07:00:00,101.246422,-1.554706,42.76932495000035
2023-07-18 08:00:00,101.246422,-1.554706,47.029321381275565
2023-08-11 14:00:00,101.246422,-1.554706,40.986896799652776
2023-08-11 15:00:00,101.246422,-1.554706,41.019837219306055
2023-08-12 11:00:00,101.246422,-1.554706,38.78263371785385
2023-08-12 11:00:00,101.246422,-1.554706,38.78263371785385
2023-08-12 11:00:00,101.246422,-1.554706,38.78263371785385
2023-08-12 12:00:00,101.246422,-1.554706,39.94790106308877
2023-08-28 10:00:00,101.246422,-1.554706,41.27924302407567
2023-08-28 10:00:00,101.246422,-1.554706,41.27924302407567
2023-08-29 10:00:00,101.246422,-1.554706,40.16750386077733
2023-08-29 10:00:00,101.246422,-1.554706,40.16750386077733
2023-08-29 10:00:00,101.246422,-1.554706,40.16750386077733
2023-08-29 10:00:00,101.246422,-1.554706,40.16750386077733
2023-09-11 11:00:00,101.246422,-1.554706,37.33661443847898
2023-09-11 12:00:00,101.246422,-1.554706,38.49957122698188
2023-10-21 07:00:00,101.246422,-1.554706,43.38475561811568
2023-10-21 07:00:00,101.246422,-1.554706,43.38475561811568
2023-10-24 16:00:00,101.246422,-1.554706,42.57337681114207
2023-10-25 12:00:00,101.246422,-1.554706,45.27661374090843
2023-11-02 15:00:00,101.246422,-1.554706,40.27407675152297
2023-11-02 16:00:00,101.246422,-1.554706,40.29233474931943
2023-11-09 09:00:00,101.246422,-1.554706,45.34849599623959
2023-11-09 09:00:00,101.246422,-1.554706,45.34849599623959
2023-11-13 19:00:00,101.246422,-1.554706,43.19274811355736
2023-11-14 09:00:00,101.246422,-1.554706,48.31672478086437
2023-11-17 16:00:00,101.246422,-1.554706,45.35501670973832
2023-11-19 12:00:00,101.246422,-1.554706,46.81696067615501
