date,longitude,latitude,K_index
2021-10-18 15:50:00,100.7943,-1.095582,37.19315950499245
2021-10-18 16:00:00,100.7943,-1.095582,37.19315950499245
2021-10-20 07:00:00,100.7943,-1.095582,37.22088854390859
2021-10-21 11:00:00,100.7943,-1.095582,36.253995948082064
2021-10-21 11:10:00,100.7943,-1.095582,36.253995948082064
2021-10-24 16:40:00,100.7943,-1.095582,38.578482281216026
2021-10-24 16:50:00,100.7943,-1.095582,38.578482281216026
2021-10-24 17:00:00,100.7943,-1.095582,38.578482281216026
2021-10-24 17:10:00,100.7943,-1.095582,38.578482281216026
2021-10-25 04:50:00,100.7943,-1.095582,37.48818596515569
2021-10-25 05:20:00,100.7943,-1.095582,37.48818596515569
2021-10-25 05:40:00,100.7943,-1.095582,37.19035180710792
2021-10-30 06:50:00,100.7943,-1.095582,35.989210596694825
2021-10-31 06:20:00,100.7943,-1.095582,34.049469763899445
2021-12-09 07:50:00,100.7943,-1.095582,36.52717070545778
2021-12-09 08:10:00,100.7943,-1.095582,36.52717070545778
2021-12-09 08:20:00,100.7943,-1.095582,36.52717070545778
2021-12-12 06:40:00,100.7943,-1.095582,38.032861027059944
2021-12-12 07:20:00,100.7943,-1.095582,38.032861027059944
2021-12-12 07:30:00,100.7943,-1.095582,36.582068950227324
2021-12-12 07:40:00,100.7943,-1.095582,36.582068950227324
2021-12-12 08:00:00,100.7943,-1.095582,36.582068950227324
2021-12-13 08:20:00,100.7943,-1.095582,34.799703073673726
2022-01-08 08:30:00,100.7943,-1.095582,35.72684969018775
2022-01-08 08:40:00,100.7943,-1.095582,35.72684969018775
2022-01-08 08:50:00,100.7943,-1.095582,35.72684969018775
2022-01-17 07:50:00,100.7943,-1.095582,36.196992029408925
2022-01-17 08:00:00,100.7943,-1.095582,36.196992029408925
2022-01-17 08:10:00,100.7943,-1.095582,36.196992029408925
2022-01-23 07:20:00,100.7943,-1.095582,35.80825274754461
2022-01-23 07:30:00,100.7943,-1.095582,36.433749919851344
2022-01-27 08:20:00,100.7943,-1.095582,33.472659336718934
2022-01-28 08:50:00,100.7943,-1.095582,35.14931974939709
2022-01-28 09:00:00,100.7943,-1.095582,35.14931974939709
2022-01-28 09:10:00,100.7943,-1.095582,35.14931974939709
2022-01-28 09:20:00,100.7943,-1.095582,35.14931974939709
2022-01-28 09:30:00,100.7943,-1.095582,34.16259218017182
2022-01-28 10:20:00,100.7943,-1.095582,34.16259218017182
2022-01-30 13:00:00,100.7943,-1.095582,34.971499820731516
2022-01-30 13:10:00,100.7943,-1.095582,34.971499820731516
2022-02-01 07:10:00,100.7943,-1.095582,38.32692383186138
2022-02-01 07:20:00,100.7943,-1.095582,38.32692383186138
2022-02-01 08:30:00,100.7943,-1.095582,38.42266863711389
2022-02-01 08:40:00,100.7943,-1.095582,38.42266863711389
2022-02-01 08:50:00,100.7943,-1.095582,38.42266863711389
