date,longitude,latitude,cin
2022-09-21 08:00:00,100.2985,-0.54585,50.82937812835269
2022-09-21 08:00:00,100.2985,-0.54585,50.82937812835269
2022-09-21 12:00:00,100.2985,-0.54585,3.158715636988177
2022-09-21 12:00:00,100.2985,-0.54585,3.158715636988177
2022-10-02 10:00:00,100.2985,-0.54585,4.135322313284007
2022-10-24 17:00:00,100.2985,-0.54585,142.1726806711506
2022-11-13 16:00:00,100.2985,-0.54585,62.73176240592113
2022-11-13 22:00:00,100.2985,-0.54585,
2022-12-01 08:00:00,100.2985,-0.54585,0.9918674298566543
2022-12-09 17:00:00,100.2985,-0.54585,109.88362342171177
2023-01-18 11:00:00,100.2985,-0.54585,49.13556929007859
2023-01-23 07:00:00,100.2985,-0.54585,4.80674048844952
2023-01-23 08:00:00,100.2985,-0.54585,7.492411355604986
2023-02-08 18:00:00,100.2985,-0.54585,268.68918607751397
2023-02-09 15:00:00,100.2985,-0.54585,
2023-02-12 23:00:00,100.2985,-0.54585,
2023-03-11 06:00:00,100.2985,-0.54585,39.125347249215906
2023-03-11 06:00:00,100.2985,-0.54585,39.125347249215906
2023-03-22 08:00:00,100.2985,-0.54585,
2023-03-22 08:00:00,100.2985,-0.54585,
2023-03-23 09:00:00,100.2985,-0.54585,25.620693504664075
2023-03-28 12:00:00,100.2985,-0.54585,93.4491521425544
2023-03-28 12:00:00,100.2985,-0.54585,93.4491521425544
2023-03-28 12:00:00,100.2985,-0.54585,93.4491521425544
2023-04-09 10:00:00,100.2985,-0.54585,93.44912241776848
2023-04-09 10:00:00,100.2985,-0.54585,93.44912241776848
2023-04-10 07:00:00,100.2985,-0.54585,6.058017986577681
2023-04-10 08:00:00,100.2985,-0.54585,2.1668478049898
2023-04-14 16:00:00,100.2985,-0.54585,157.8136550685041
2023-04-14 16:00:00,100.2985,-0.54585,157.8136550685041
2023-04-21 07:00:00,100.2985,-0.54585,33.326728239509066
2023-04-21 12:00:00,100.2985,-0.54585,53.942300456470605
2023-04-21 13:00:00,100.2985,-0.54585,66.42456401936812
2023-04-21 13:00:00,100.2985,-0.54585,66.42456401936812
2023-04-21 13:00:00,100.2985,-0.54585,66.42456401936812
2023-04-21 14:00:00,100.2985,-0.54585,85.34633274552084
2023-04-23 09:00:00,100.2985,-0.54585,17.975680385872238
2023-04-28 10:00:00,100.2985,-0.54585,0.595120241446466
2023-04-28 10:00:00,100.2985,-0.54585,0.595120241446466
2023-04-28 10:00:00,100.2985,-0.54585,0.595120241446466
2023-05-01 08:00:00,100.2985,-0.54585,54.27801183171971
2023-05-04 06:00:00,100.2985,-0.54585,45.42750667004532
2023-05-04 06:00:00,100.2985,-0.54585,45.42750667004532
2023-05-18 05:00:00,100.2985,-0.54585,115.1939025306923
2023-05-27 12:00:00,100.2985,-0.54585,256.4052383343728
2023-06-13 08:00:00,100.2985,-0.54585,56.109151399619634
2023-06-14 12:00:00,100.2985,-0.54585,46.32781715824899
2023-06-23 06:00:00,100.2985,-0.54585,40.95647604598304
2023-07-03 08:00:00,100.2985,-0.54585,124.88370693648375
2023-07-10 05:00:00,100.2985,-0.54585,3.5096850306334773
2023-07-12 12:00:00,100.2985,-0.54585,86.29244450250144
2023-07-12 13:00:00,100.2985,-0.54585,97.09616684463646
2023-07-13 15:00:00,100.2985,-0.54585,
2023-07-13 15:00:00,100.2985,-0.54585,
2023-07-13 16:00:00,100.2985,-0.54585,5.4476408744910145
2023-07-13 17:00:00,100.2985,-0.54585,19.80682551283718
2023-07-17 10:00:00,100.2985,-0.54585,47.22813772867988
2023-07-18 07:00:00,100.2985,-0.54585,
2023-07-18 07:00:00,100.2985,-0.54585,
2023-08-13 11:00:00,100.2985,-0.54585,
2023-08-13 11:00:00,100.2985,-0.54585,
2023-08-17 07:00:00,100.2985,-0.54585,1.342835506004576
2023-08-17 14:00:00,100.2985,-0.54585,128.11870115695717
2023-08-20 09:00:00,100.2985,-0.54585,
2023-09-20 09:00:00,100.2985,-0.54585,2.2278861263798717
2023-09-20 10:00:00,100.2985,-0.54585,0.3357090034268708
2023-09-20 10:00:00,100.2985,-0.54585,0.3357090034268708
2023-09-20 10:00:00,100.2985,-0.54585,0.3357090034268708
2023-09-20 10:00:00,100.2985,-0.54585,0.3357090034268708
2023-09-20 10:00:00,100.2985,-0.54585,0.3357090034268708
2023-09-20 11:00:00,100.2985,-0.54585,1.3580950295385605
2023-10-10 09:00:00,100.2985,-0.54585,0.7629750983359713
2023-10-20 13:00:00,100.2985,-0.54585,14.710158864822006
2023-10-24 12:00:00,100.2985,-0.54585,61.4500099334727
2023-11-07 10:00:00,100.2985,-0.54585,40.07143523490038
2023-11-07 11:00:00,100.2985,-0.54585,30.137503667138446
2023-11-14 05:00:00,100.2985,-0.54585,48.61675271254501
2023-11-14 06:00:00,100.2985,-0.54585,25.971661396786715
2023-11-14 06:00:00,100.2985,-0.54585,25.971661396786715
2023-11-15 12:00:00,100.2985,-0.54585,28.428440171609566
2023-11-19 06:00:00,100.2985,-0.54585,11.73455209921093
2023-12-05 13:00:00,100.2985,-0.54585,0.7477152251213965
2023-12-05 14:00:00,100.2985,-0.54585,2.18210753431606
2023-12-05 14:00:00,100.2985,-0.54585,2.18210753431606
2023-12-07 07:00:00,100.2985,-0.54585,57.86399621784085
2023-12-07 08:00:00,100.2985,-0.54585,7.324556557705421
2023-12-18 10:00:00,100.2985,-0.54585,17.426340692672113
2023-12-18 10:00:00,100.2985,-0.54585,17.426340692672113
2023-12-18 10:00:00,100.2985,-0.54585,17.426340692672113
2015-12-10 13:00:00,100.9944,-0.69722,38.34711180594911
2015-12-10 13:00:00,100.9944,-0.69722,38.34711180594911
2015-12-14 10:00:00,100.9944,-0.69722,47.029764645749026
2015-12-14 10:00:00,100.9944,-0.69722,47.029764645749026
2016-01-06 01:00:00,100.9944,-0.69722,27.86383792565914
2016-01-06 01:00:00,100.9944,-0.69722,27.86383792565914
2016-01-06 02:00:00,100.9944,-0.69722,
2016-01-06 02:00:00,100.9944,-0.69722,
2016-02-06 16:00:00,100.9944,-0.69722,
2016-03-16 16:00:00,100.9944,-0.69722,84.06454047611408
2016-03-16 17:00:00,100.9944,-0.69722,108.49498684352585
2016-03-18 13:00:00,100.9944,-0.69722,49.532310538916875
2016-03-18 14:00:00,100.9944,-0.69722,164.69569513283096
2016-03-18 14:00:00,100.9944,-0.69722,164.69569513283096
2016-03-23 13:00:00,100.9944,-0.69722,336.25816140941447
